date,spot,deposit,contributed,wheel_equity,wheel_net_pnl,wheel_cash,wheel_shares,wheel_twr,wheel_drawdown,floor_equity,floor_net_pnl,floor_cash,floor_shares,floor_twr,floor_drawdown,dca_equity,dca_net_pnl,dca_cash,dca_shares,dca_twr,dca_drawdown,wheel_option_liability,wheel_collateral,wheel_state,wheel_premiums,wheel_stock_realized,wheel_stock_unrealized,wheel_dividends,wheel_interest,floor_option_liability,floor_collateral,floor_state,floor_premiums,floor_stock_realized,floor_stock_unrealized,floor_dividends,floor_interest,dca_dividends,dca_bought
2019-09-09,298.20001220703125,0.0,100000,105014.83689219633,5014.8368921963265,75364.04360711566,100,0.05014836892196506,0.0,107426.81634452222,7426.816344522216,77776.02305944155,100,0.07426816344522558,0.0,110755.43792553713,10755.437925537131,2210.633482177761,364,0.10755437925537148,-0.012366782162556711,169.20793562246104,0.0,COVERED_CALL,4952.743607115652,-400.0,220.001220703125,411.3,0.0,169.20793562246104,0.0,COVERED_CALL,4441.423059441534,2400.0,220.001220703125,534.6,0.0,2186.373,0
2019-09-10,298.1300048828125,0.0,100000,105019.02371367175,5019.023713671748,75364.04360711566,100,0.05019023713671911,0.0,107431.00316599764,7431.003165997638,77776.02305944155,100,0.07431003165997963,0.0,110729.9552595215,10729.955259521506,2210.633482177761,364,0.10729955259521518,-0.01259401730249643,158.02038172516646,0.0,COVERED_CALL,4952.743607115652,-400.0,213.00048828125,411.3,0.0,158.02038172516646,0.0,COVERED_CALL,4441.423059441534,2400.0,213.00048828125,534.6,0.0,2186.373,0
2019-09-11,300.25,0.0,100000,105167.36975331558,5167.369753315579,75364.04360711566,100,0.051673697533157315,0.0,107579.34920564147,7579.349205641469,77776.02305944155,100,0.07579349205641783,0.0,111501.63348217776,11501.633482177756,2210.633482177761,364,0.11501633482177764,-0.0057127746253696765,221.6738538000757,0.0,COVERED_CALL,4952.743607115652,-400.0,425.0,411.3,0.0,221.6738538000757,0.0,COVERED_CALL,4441.423059441534,2400.0,425.0,534.6,0.0,2186.373,0
2019-09-12,301.2900085449219,0.0,100000,105251.72746239298,5251.727462392984,75364.04360711566,100,0.0525172746239313,0.0,107663.70691471887,7663.706914718874,77776.02305944155,100,0.07663706914719182,0.0,111880.19659252932,11880.196592529319,2210.633482177761,364,0.11880196592529324,-0.002337035159805656,241.31699921486103,0.0,COVERED_CALL,4952.743607115652,-400.0,529.0008544921875,411.3,0.0,241.31699921486103,0.0,COVERED_CALL,4441.423059441534,2400.0,529.0008544921875,534.6,0.0,2186.373,0
2019-09-13,301.0899963378906,0.0,100000,105266.041629498,5266.041629497995,75364.04360711566,100,0.05266041629498153,0.0,107678.02108182388,7678.021081823885,77776.02305944155,100,0.07678021081824182,0.0,111807.39214916994,11807.392149169944,2210.633482177761,364,0.11807392149169949,-0.002986250114977662,207.00161140672745,0.0,COVERED_CALL,4952.743607115652,-400.0,508.9996337890625,411.3,0.0,207.00161140672745,0.0,COVERED_CALL,4441.423059441534,2400.0,508.9996337890625,534.6,0.0,2186.373,0
2019-09-16,300.1600036621094,0.0,100000,105277.73451449639,5277.734514496391,75364.04360711566,100,0.05277734514496535,0.0,107689.71396682228,7689.713966822281,77776.02305944155,100,0.07689713966822564,0.0,111468.87481518557,11468.874815185569,2210.633482177761,364,0.1146887481518557,-0.006004891638308751,102.30945883020837,0.0,COVERED_CALL,4952.743607115652,-400.0,416.0003662109375,411.3,0.0,102.30945883020837,0.0,COVERED_CALL,4441.423059441534,2400.0,416.0003662109375,534.6,0.0,2186.373,0
2019-09-17,300.9200134277344,0.0,100000,105337.53811394595,5337.53811394595,75364.04360711566,100,0.05337538113946105,0.0,107749.51756627184,7749.517566271839,77776.02305944155,100,0.07749517566272135,0.0,111745.51836987307,11745.518369873069,2210.633482177761,364,0.11745518369873076,-0.0035379936762086617,118.50683594314219,0.0,COVERED_CALL,4952.743607115652,-400.0,492.0013427734375,411.3,0.0,118.50683594314219,0.0,COVERED_CALL,4441.423059441534,2400.0,492.0013427734375,534.6,0.0,2186.373,0
2019-09-18,301.1000061035156,0.0,100000,105380.24574028241,5380.2457402824075,75364.04360711566,100,0.05380245740282574,0.0,107792.2251926083,7792.225192608297,77776.02305944155,100,0.07792225192608604,0.0,111811.03570385744,11811.035703857444,2210.633482177761,364,0.11811035703857442,-0.002953759650330734,93.79847718481443,0.0,COVERED_CALL,4952.743607115652,-400.0,510.0006103515625,411.3,0.0,93.79847718481443,0.0,COVERED_CALL,4441.423059441534,2400.0,510.0006103515625,534.6,0.0,2186.373,0
2019-09-19,301.0799865722656,0.0,100000,105419.82776579559,5419.827765795591,75364.04360711566,100,0.05419827765795748,0.0,107831.80721812148,7831.807218121481,77776.02305944155,100,0.07831807218121778,0.0,111803.74859448244,11803.748594482444,2210.633482177761,364,0.11803748594482455,-0.0030187405796245903,52.214498546627006,0.0,COVERED_CALL,4952.743607115652,-400.0,507.9986572265625,411.3,0.0,52.214498546627006,0.0,COVERED_CALL,4441.423059441534,2400.0,507.9986572265625,534.6,0.0,2186.373,0
2019-09-20,298.2799987792969,0.0,100000,105330.44348504534,5330.44348504534,75502.44360711565,100,0.053304434850454996,-0.0008478887003005031,107742.42293737123,7742.42293737123,77914.42305944154,100,0.07742422937371529,-0.0008289231448141976,111288.32903784182,11288.329037841817,2714.4094821777608,364,0.11288329037841827,-0.007614862312298132,0.0,0.0,STOCK,4952.743607115652,-400.0,227.9998779296875,549.7,0.0,0.0,0.0,STOCK,4441.423059441534,2400.0,227.9998779296875,673.0,0.0,2690.149,0
