date,spot,deposit,contributed,wheel_equity,wheel_net_pnl,wheel_cash,wheel_shares,wheel_twr,wheel_drawdown,floor_equity,floor_net_pnl,floor_cash,floor_shares,floor_twr,floor_drawdown,dca_equity,dca_net_pnl,dca_cash,dca_shares,dca_twr,dca_drawdown,wheel_option_liability,wheel_collateral,wheel_state,wheel_premiums,wheel_stock_realized,wheel_stock_unrealized,wheel_dividends,wheel_interest,floor_option_liability,floor_collateral,floor_state,floor_premiums,floor_stock_realized,floor_stock_unrealized,floor_dividends,floor_interest,dca_dividends,dca_bought
2022-07-20,394.7699890136719,0.0,106000.0,102473.60293209889,-3526.397067901111,63196.78792388031,100,-0.034672052459166935,-0.034672052459166935,100952.65444779325,-5047.3455522067525,61477.03159340355,100,-0.04920631580878376,-0.052845533062719996,88911.50726391602,-17088.49273608398,877.7997138671913,223,-0.16727055376929056,-0.16727055376929056,200.1838931485915,0.0,COVERED_CALL,3502.487923880311,0.0,-7123.0010986328125,294.3,0.0,1.3760469774863273,0.0,COVERED_CALL,1782.7315934035546,0.0,-7123.0010986328125,294.3,0.0,637.898,0
2022-07-21,398.7900085449219,0.0,106000.0,102809.98464071576,-3190.01535928424,63196.78792388031,100,-0.03150324942035343,-0.03150324942035343,101354.65310564628,-4645.3468943537155,61477.03159340355,100,-0.045420206498129945,-0.04907391530218652,89807.97161938477,-16192.02838061523,877.7997138671913,223,-0.15887442722428458,-0.15887442722428458,265.80413765672625,0.0,COVERED_CALL,3502.487923880311,0.0,-6720.9991455078125,294.3,0.0,1.3793422494499266,0.0,COVERED_CALL,1782.7315934035546,0.0,-6720.9991455078125,294.3,0.0,637.898,0
2022-07-22,395.0899963378906,0.0,106000.0,102575.17980349108,-3424.8201965089247,63196.78792388031,100,-0.033715171955574164,-0.033715171955574164,100984.96532716154,-5015.034672838461,61477.03159340355,100,-0.04890200503853137,-0.05254238705936087,88982.8688972168,-17017.131102783198,877.7997138671913,223,-0.16660219333756054,-0.16660219333756054,130.60775417828333,0.0,COVERED_CALL,3502.487923880311,0.0,-7091.0003662109375,294.3,0.0,1.065900031075363,0.0,COVERED_CALL,1782.7315934035546,0.0,-7091.0003662109375,294.3,0.0,637.898,0
2022-07-25,395.5700073242188,0.0,106000.0,102693.81337601757,-3306.1866239824303,63196.78792388031,100,-0.03259761289841567,-0.03259761289841567,101033.02403367146,-4966.975966328537,61477.03159340355,100,-0.048449377865229404,-0.05209149234247512,89089.91134716799,-16910.08865283201,877.7997138671913,223,-0.16559965268996535,-0.16559965268996535,59.97528028462018,0.0,COVERED_CALL,3502.487923880311,0.0,-7042.999267578118,294.3,0.0,1.0082921539747904,0.0,COVERED_CALL,1782.7315934035546,0.0,-7042.999267578118,294.3,0.0,637.898,0
2022-07-26,390.8900146484375,0.0,106000.0,102275.48430034917,-3724.5156996508304,63196.78792388031,100,-0.0365383814130078,-0.0365383814130078,100565.03209481227,-5434.967905187732,61477.03159340355,100,-0.05285702600636699,-0.056482269958038955,88046.27298046876,-17953.727019531245,877.7997138671913,223,-0.1753741849851712,-0.1753741849851712,10.30508837488091,0.0,COVERED_CALL,3502.487923880311,0.0,-7510.99853515625,294.3,0.0,1.0009634350335612,0.0,COVERED_CALL,1782.7315934035546,0.0,-7510.99853515625,294.3,0.0,637.898,0
2022-07-27,401.0400085449219,0.0,106000.0,103208.06051824658,-2791.9394817534194,63196.78792388031,100,-0.027753271291088732,-0.027753271291088732,101580.01065958629,-4419.989340413711,61477.03159340355,100,-0.04329774087161431,-0.04695957353435587,90309.72161938477,-15690.27838061523,877.7997138671913,223,-0.1541751254971635,-0.1541751254971635,92.72826012590052,0.0,COVERED_CALL,3502.487923880311,0.0,-6495.9991455078125,294.3,0.0,1.0217883094505489,0.0,COVERED_CALL,1782.7315934035546,0.0,-6495.9991455078125,294.3,0.0,637.898,0
2022-07-28,406.0700073242188,0.0,106000.0,103641.07250187923,-2358.927498120771,63196.78792388031,100,-0.023674185970963157,-0.023674185970963157,102083.02122691445,-3916.978773085546,61477.03159340355,100,-0.03856027980025256,-0.04224024536643822,91431.41134716799,-14568.588652832012,877.7997138671913,223,-0.14366957796340052,-0.14366957796340052,162.71615442295385,0.0,COVERED_CALL,3502.487923880311,0.0,-5992.999267578118,294.3,0.0,1.0110989109856456,0.0,COVERED_CALL,1782.7315934035546,0.0,-5992.999267578118,294.3,0.0,637.898,0
2022-07-29,411.989990234375,0.0,106000.0,103896.7879238803,-2103.2120761197,103896.7879238803,0,-0.021265280297583122,-0.021265280297583122,102675.019768175,-3324.9802318250004,61477.03159340355,100,-0.032984710963951946,-0.0366860173390291,92751.56753613282,-13248.432463867182,877.7997138671913,223,-0.13130522866818983,-0.13130522866818983,0.0,0.0,CASH,3502.487923880311,-5900.0,0.0,294.3,0.0,1.0108486660426894,0.0,COVERED_CALL,1782.7315934035546,0.0,-5401.0009765625,294.3,0.0,637.898,0
2022-08-01,410.7699890136719,1000.0,107000.0,104896.7879238803,-2103.2120761197,104896.7879238803,0,-0.021265280297583122,-0.021265280297583122,103553.0304933961,-3446.9695066038985,62477.03159340355,100,-0.03413363203624353,-0.03783054085014714,93479.47726391602,-13520.522736083978,645.4597468261757,226,-0.13385357801778863,-0.13385357801778863,0.0,0.0,CASH,3502.487923880311,-5900.0,0.0,294.3,0.0,1.0000013746288674,0.0,COVERED_CALL,1782.7315934035546,0.0,-5523.0010986328125,294.3,0.0,637.898,3
2022-08-02,408.05999755859375,0.0,107000.0,104829.31111875967,-2170.688881240334,105520.49257252636,0,-0.02189486956578912,-0.02189486956578912,103282.03134925285,-3717.968650747149,62477.03159340355,100,-0.036661312373822974,-0.04034854634653873,92867.01919506837,-14132.980804931634,645.4597468261757,226,-0.1395283890081075,-0.1395283890081075,691.1814537666903,39900.0,SHORT_PUT,4126.1925725263645,-5900.0,0.0,294.3,0.0,1.0000000100725788,0.0,COVERED_CALL,1782.7315934035546,0.0,-5794.000244140625,294.3,0.0,637.898,0
2022-08-03,414.4500122070313,0.0,107000.0,105004.68783951073,-1995.3121604892658,105520.49257252636,0,-0.020258525031090935,-0.020258525031090935,103921.03281410456,-3078.967185895439,62477.03159340355,100,-0.030701177542045155,-0.034411224272014374,94311.16250561526,-12688.837494384745,645.4597468261757,226,-0.1261474887520192,-0.1261474887520192,515.8047330156305,39900.0,SHORT_PUT,4126.1925725263645,-5900.0,0.0,294.3,0.0,1.000000002118095,0.0,COVERED_CALL,1782.7315934035546,0.0,-5154.998779296868,294.3,0.0,637.898,0
